ID,Sec,Date,Time,Barometric_Preasure,Humidity,Solar_Radiation,Temperature,Wind_Direction,Wind_Speed
6152,1473208822,6.9.2016,14:40:22,30.4,85,589.95,58,46.55,9
6153,1473208519,6.9.2016,14:35:19,30.39,85,666.6,58,51.74,9
6154,1473208225,6.9.2016,14:30:25,30.39,82,565.82,59,24.23,3.37
6155,1473207922,6.9.2016,14:25:22,30.39,81,498.63,60,332.52,9
6156,1473207618,6.9.2016,14:20:18,30.4,82,1116.92,59,2.4,10.12
6157,1473207318,6.9.2016,14:15:18,30.4,81,975.31,59,14.59,3.37
6158,1473207021,6.9.2016,14:10:21,30.4,83,694.47,59,7.96,7.87
6159,1473206723,6.9.2016,14:05:23,30.4,81,356.21,59,55.27,6.75
6160,1473206422,6.9.2016,14:00:22,30.41,80,1094.71,60,23.98,12.37
6161,1473206120,6.9.2016,13:55:20,30.4,79,1138.21,59,56.31,0
6162,1473205818,6.9.2016,13:50:18,30.4,79,845.89,59,4.72,7.87
6163,1473205525,6.9.2016,13:45:25,30.4,78,418.52,59,66.6,4.5
6164,1473205223,6.9.2016,13:40:23,30.41,78,1058.52,60,4.59,11.25
6165,1473204922,6.9.2016,13:35:22,30.4,75,1030.36,60,60.16,5.62
6166,1473204621,6.9.2016,13:30:21,30.4,76,1022.54,60,25.93,7.87
6167,1473204324,6.9.2016,13:25:24,30.41,76,1024.68,60,7.18,5.62
6168,1473204021,6.9.2016,13:20:21,30.41,75,1036.05,59,357.75,7.87
6169,1473203721,6.9.2016,13:15:21,30.41,76,1039.33,59,52.11,7.87
6170,1473203420,6.9.2016,13:10:20,30.41,77,1045.99,59,13.55,4.5
6171,1473203119,6.9.2016,13:05:19,30.41,76,1057.23,59,5.82,5.62
6172,1473202820,6.9.2016,13:00:20,30.41,76,1065.47,59,29.14,3.37
6173,1473202522,6.9.2016,12:55:22,30.41,75,1061,58,20.92,4.5
6174,1473202223,6.9.2016,12:50:23,30.41,72,1064.29,59,44.83,4.5
6175,1473201921,6.9.2016,12:45:21,30.41,77,1067.7,58,32.89,4.5
6176,1473201619,6.9.2016,12:40:19,30.42,76,1069.02,58,28.94,5.62
6177,1473201321,6.9.2016,12:35:21,30.42,78,1075.79,58,46.86,6.75
6178,1473201022,6.9.2016,12:30:22,30.42,78,1076.68,58,36.17,6.75
6179,1473200719,6.9.2016,12:25:19,30.42,81,1047.92,58,358.32,4.5
6180,1473200424,6.9.2016,12:20:24,30.42,82,618.81,58,26.1,7.87
6181,1473200124,6.9.2016,12:15:24,30.42,81,655.28,58,335.75,7.87
6182,1473199826,6.9.2016,12:10:26,30.42,80,1083.17,58,0.71,6.75
6183,1473199520,6.9.2016,12:05:20,30.42,81,1081.85,58,28.2,7.87
6184,1473199224,6.9.2016,12:00:24,30.42,82,1101.78,58,7.68,3.37
6185,1473198920,6.9.2016,11:55:20,30.42,81,1098.4,58,346.75,4.5
6186,1473198621,6.9.2016,11:50:21,30.42,80,1063.62,58,35.37,7.87
6187,1473198321,6.9.2016,11:45:21,30.42,80,1061.6,58,56.97,1.12
6188,1473198021,6.9.2016,11:40:21,30.42,80,1058.16,58,50,4.5
6189,1473197723,6.9.2016,11:35:23,30.42,78,1053.32,58,24.6,4.5
6190,1473197421,6.9.2016,11:30:21,30.42,77,1045.95,58,140.55,4.5
6191,1473197120,6.9.2016,11:25:20,30.42,79,1039.55,58,30.23,7.87
6192,1473196820,6.9.2016,11:20:20,30.42,77,1034.72,58,31.61,3.37
6193,1473196522,6.9.2016,11:15:22,30.42,76,1031.17,58,336.34,5.62
6194,1473196224,6.9.2016,11:10:24,30.42,75,1023.67,58,56.35,4.5
6195,1473195923,6.9.2016,11:05:23,30.42,72,1015.39,59,341.28,5.62
6196,1473195619,6.9.2016,11:00:19,30.42,72,1007.97,59,13.68,6.75
6197,1473195322,6.9.2016,10:55:22,30.42,72,1000.69,59,7.97,3.37
6198,1473195024,6.9.2016,10:50:24,30.42,73,993.08,59,51.26,7.87
6199,1473194722,6.9.2016,10:45:22,30.42,72,982.99,59,346.29,6.75
6200,1473194418,6.9.2016,10:40:18,30.42,74,971.67,58,59.57,9
6201,1473194122,6.9.2016,10:35:22,30.42,74,962.23,58,10.84,4.5
6202,1473193823,6.9.2016,10:30:23,30.42,75,951.29,58,43.98,4.5
6203,1473193523,6.9.2016,10:25:23,30.42,75,938.72,58,78.64,2.25
6204,1473193221,6.9.2016,10:20:21,30.42,77,925,57,49.86,5.62
6205,1473192919,6.9.2016,10:15:19,30.42,80,914.7,57,15.3,10.12
6206,1473192618,6.9.2016,10:10:18,30.42,81,899.86,57,37.39,1.12
6207,1473192322,6.9.2016,10:05:22,30.43,79,887.75,57,21.34,7.87
6208,1473192020,6.9.2016,10:00:20,30.42,78,876.46,57,53.13,4.5
6209,1473191720,6.9.2016,9:55:20,30.42,78,858.95,57,18.05,6.75
6210,1473191422,6.9.2016,9:50:22,30.42,76,845.77,58,47.28,6.75
6211,1473191127,6.9.2016,9:45:27,30.42,73,832.41,59,79.4,5.62
6212,1473190823,6.9.2016,9:40:23,30.42,67,817.35,60,12.63,6.75
6213,1473190521,6.9.2016,9:35:21,30.42,43,804.26,59,86.52,4.5
6214,1473190220,6.9.2016,9:30:20,30.42,61,787.28,58,26.45,5.62
6215,1473189918,6.9.2016,9:25:18,30.42,68,772.64,58,49.01,5.62
6216,1473189623,6.9.2016,9:20:23,30.42,69,757.23,58,353.18,3.37
6217,1473189322,6.9.2016,9:15:22,30.42,68,735.57,58,79.45,5.62
6218,1473189022,6.9.2016,9:10:22,30.42,67,716.79,58,45.92,5.62
6219,1473188722,6.9.2016,9:05:22,30.42,66,699.56,59,47.46,2.25
6220,1473188421,6.9.2016,9:00:21,30.42,62,673.18,59,35,9
6221,1473188124,6.9.2016,8:55:24,30.42,61,662.85,60,7.43,1.12
6222,1473187822,6.9.2016,8:50:22,30.42,57,646.03,61,98.46,5.62
6223,1473187520,6.9.2016,8:45:20,30.42,47,632.69,61,304.83,2.25
6224,1473187221,6.9.2016,8:40:21,30.42,48,615.77,62,80.6,3.37
6225,1473186918,6.9.2016,8:35:18,30.42,27,597.42,62,165.63,4.5
6226,1473186621,6.9.2016,8:30:21,30.41,31,576.26,62,53.06,1.12
6227,1473186321,6.9.2016,8:25:21,30.41,33,557.86,61,84.46,5.62
6228,1473186020,6.9.2016,8:20:20,30.41,41,539.11,61,62.57,3.37
6229,1473185724,6.9.2016,8:15:24,30.41,38,522.4,61,96.76,3.37
6230,1473185421,6.9.2016,8:10:21,30.41,37,499.23,61,127.54,5.62
6231,1473185118,6.9.2016,8:05:18,30.41,41,475.69,60,123.65,2.25
6232,1473184819,6.9.2016,8:00:19,30.41,40,459.73,60,57.55,2.25
6233,1473184523,6.9.2016,7:55:23,30.41,45,433.22,59,111.75,4.5
6234,1473184222,6.9.2016,7:50:22,30.41,49,404.99,59,123.16,5.62
6235,1473183920,6.9.2016,7:45:20,30.41,46,386.61,58,164.8,4.5
6236,1473183621,6.9.2016,7:40:21,30.41,45,374.52,58,129.24,5.62
6237,1473183322,6.9.2016,7:35:22,30.4,43,345.83,56,132.71,3.37
6238,1473183018,6.9.2016,7:30:18,30.4,47,324.7,55,86.35,3.37
6239,1473182719,6.9.2016,7:25:19,30.4,47,299.2,52,94.21,2.25
6240,1473182421,6.9.2016,7:20:21,30.4,54,269.55,51,174.26,4.5
6241,1473182122,6.9.2016,7:15:22,30.4,54,241.89,50,166.34,5.62
6242,1473181818,6.9.2016,7:10:18,30.4,54,210.89,49,178.39,4.5
6243,1473181520,6.9.2016,7:05:20,30.4,57,174.64,48,174.27,5.62
6244,1473181219,6.9.2016,7:00:19,30.4,58,158.75,47,166.44,6.75
6245,1473180920,6.9.2016,6:55:20,30.4,61,52.26,46,167.7,5.62
6246,1473180620,6.9.2016,6:50:20,30.4,60,27.36,46,161.59,4.5
6247,1473180321,6.9.2016,6:45:21,30.4,61,25.74,46,178.21,4.5
6248,1473180022,6.9.2016,6:40:22,30.39,61,24.24,46,185.25,5.62
6249,1473179725,6.9.2016,6:35:25,30.39,61,22.66,45,180.72,6.75
6250,1473179419,6.9.2016,6:30:19,30.39,61,20.82,45,171.88,5.62
6251,1473179120,6.9.2016,6:25:20,30.39,61,18.91,45,179.96,7.87
6252,1473178821,6.9.2016,6:20:21,30.39,64,16.6,45,187.35,9
6253,1473178522,6.9.2016,6:15:22,30.39,65,13.19,45,186.94,5.62
6254,1473178226,6.9.2016,6:10:26,30.39,65,9.02,45,181.04,7.87
6255,1473177926,6.9.2016,6:05:26,30.39,65,8.4,45,186.55,5.62
6256,1473177619,6.9.2016,6:00:19,30.39,65,6.12,45,171.92,7.87
6257,1473177322,6.9.2016,5:55:22,30.39,66,4.28,45,175.65,6.75
6258,1473177023,6.9.2016,5:50:23,30.38,67,3.01,45,185.99,5.62
6259,1473176723,6.9.2016,5:45:23,30.38,68,2.86,45,184.27,5.62
6260,1473176423,6.9.2016,5:40:23,30.38,68,2.92,45,188.12,6.75
6261,1473176122,6.9.2016,5:35:22,30.38,68,3.24,45,169.43,7.87
6262,1473175830,6.9.2016,5:30:30,30.38,68,2.88,45,183.95,6.75
6263,1473175525,6.9.2016,5:25:25,30.38,68,2.96,45,181.79,6.75
6264,1473175226,6.9.2016,5:20:26,30.38,68,2.67,45,180.68,6.75
6265,1473174920,6.9.2016,5:15:20,30.38,67,2.27,45,187.03,6.75
6266,1473174618,6.9.2016,5:10:18,30.38,66,2.06,45,153.88,5.62
6267,1473174321,6.9.2016,5:05:21,30.38,66,2.2,46,175.11,5.62
6268,1473174022,6.9.2016,5:00:22,30.38,66,2.36,46,179.78,5.62
6269,1473173722,6.9.2016,4:55:22,30.38,65,2.39,46,158.82,7.87
6270,1473173418,6.9.2016,4:50:18,30.38,66,2.2,46,194.1,6.75
6271,1473173121,6.9.2016,4:45:21,30.38,66,2.45,45,179.01,4.5
6272,1473172820,6.9.2016,4:40:20,30.38,67,2.38,45,164.79,6.75
6273,1473172518,6.9.2016,4:35:18,30.38,68,2.4,46,164.63,6.75
6274,1473172220,6.9.2016,4:30:20,30.38,66,2.35,46,178.58,6.75
6275,1473171919,6.9.2016,4:25:19,30.38,66,2.44,46,157.67,6.75
6276,1473171620,6.9.2016,4:20:20,30.38,67,2.66,46,184.73,6.75
6277,1473171324,6.9.2016,4:15:24,30.38,67,2.8,46,176.79,5.62
6278,1473171020,6.9.2016,4:10:20,30.38,67,2.5,46,158.64,6.75
6279,1473170719,6.9.2016,4:05:19,30.38,68,2.35,46,182.32,9
6280,1473170421,6.9.2016,4:00:21,30.38,68,2.55,45,179.28,4.5
6281,1473170122,6.9.2016,3:55:22,30.38,70,2.17,45,190.17,9
6282,1473169825,6.9.2016,3:50:25,30.38,70,2.3,45,184.93,6.75
6283,1473169520,6.9.2016,3:45:20,30.38,71,2.51,45,165.78,5.62
6284,1473169218,6.9.2016,3:40:18,30.38,71,2.96,45,186.43,7.87
6285,1473168921,6.9.2016,3:35:21,30.38,71,2.8,45,191.09,5.62
6286,1473168619,6.9.2016,3:30:19,30.38,71,2.96,45,183.33,5.62
6287,1473168323,6.9.2016,3:25:23,30.38,71,2.64,45,172.28,6.75
6288,1473168022,6.9.2016,3:20:22,30.38,72,3.24,45,167.27,5.62
6289,1473167718,6.9.2016,3:15:18,30.38,73,2.65,45,182.43,6.75
6290,1473167419,6.9.2016,3:10:19,30.38,74,3.57,46,187.74,7.87
6291,1473167119,6.9.2016,3:05:19,30.38,73,3.11,46,180.81,6.75
6292,1473166819,6.9.2016,3:00:19,30.38,74,3.09,46,186.68,5.62
6293,1473166523,6.9.2016,2:55:23,30.39,74,3.28,46,182.13,9
6294,1473166218,6.9.2016,2:50:18,30.39,75,3.31,46,165.66,5.62
6295,1473165927,6.9.2016,2:45:27,30.39,75,3.54,46,174.93,5.62
6296,1473165625,6.9.2016,2:40:25,30.39,76,3.87,46,175.7,6.75
6297,1473165322,6.9.2016,2:35:22,30.39,76,4.28,46,189.11,7.87
6298,1473165024,6.9.2016,2:30:24,30.39,76,4.04,47,189.49,7.87
6299,1473164720,6.9.2016,2:25:20,30.39,75,2.89,47,172.68,3.37
6300,1473164423,6.9.2016,2:20:23,30.39,75,2.69,47,185.38,5.62
6301,1473164120,6.9.2016,2:15:20,30.39,75,2.94,47,179.86,5.62
6302,1473163819,6.9.2016,2:10:19,30.39,75,3.21,47,159.56,7.87
6303,1473163521,6.9.2016,2:05:21,30.39,75,3.03,47,162.13,5.62
6304,1473163218,6.9.2016,2:00:18,30.39,75,2.99,47,176.38,6.75
6305,1473162927,6.9.2016,1:55:27,30.39,75,3.44,47,168.18,5.62
6306,1473162621,6.9.2016,1:50:21,30.4,75,2.74,47,137.91,4.5
6307,1473162319,6.9.2016,1:45:19,30.39,76,2.48,47,182.34,5.62
6308,1473162022,6.9.2016,1:40:22,30.39,75,2.05,47,180.13,5.62
6309,1473161721,6.9.2016,1:35:21,30.39,76,2.28,47,152.6,7.87
6310,1473161420,6.9.2016,1:30:20,30.39,75,2.93,47,170.24,6.75
6311,1473161120,6.9.2016,1:25:20,30.39,75,2.8,47,157.3,4.5
6312,1473160818,6.9.2016,1:20:18,30.4,76,2.86,47,165.85,6.75
6313,1473160523,6.9.2016,1:15:23,30.4,76,2.78,47,179.69,5.62
6314,1473160222,6.9.2016,1:10:22,30.4,76,2.73,47,185.45,6.75
6315,1473159920,6.9.2016,1:05:20,30.4,76,3.08,47,177.44,5.62
6316,1473159620,6.9.2016,1:00:20,30.4,76,2.87,47,196.33,6.75
6317,1473159321,6.9.2016,0:55:21,30.41,76,2.69,47,144.09,6.75
6318,1473159022,6.9.2016,0:50:22,30.41,78,2.44,47,148.06,9
6319,1473158721,6.9.2016,0:45:21,30.41,82,3.15,47,127.69,5.62
6320,1473157823,6.9.2016,0:30:23,30.41,79,3.82,47,154.48,6.75
6321,1473157524,6.9.2016,0:25:24,30.41,80,3.8,47,186.3,5.62
6322,1473157222,6.9.2016,0:20:22,30.41,79,2.7,47,131.28,3.37
6323,1473156319,6.9.2016,0:05:19,30.42,74,2.27,46,166.48,7.87
6324,1473156023,6.9.2016,0:00:23,30.42,73,3.06,46,166.61,7.87
6325,1473155720,5.9.2016,23:55:20,30.43,72,2.34,46,165.48,6.75
6326,1473155420,5.9.2016,23:50:20,30.43,70,2.28,47,181.46,6.75
6327,1473155123,5.9.2016,23:45:23,30.43,70,2.19,47,164.29,5.62
6328,1473154822,5.9.2016,23:40:22,30.43,67,2.27,48,166.15,4.5
6329,1473154521,5.9.2016,23:35:21,30.43,64,2.27,48,135.83,4.5
6330,1473154219,5.9.2016,23:30:19,30.43,64,2.35,48,167.51,6.75
6331,1473153924,5.9.2016,23:25:24,30.43,58,2.5,48,159.4,6.75
6332,1473153619,5.9.2016,23:20:19,30.43,58,2.5,47,172.24,4.5
6333,1473153321,5.9.2016,23:15:21,30.43,57,2.15,47,162.79,7.87
6334,1473153020,5.9.2016,23:10:20,30.43,58,2.27,48,158.77,5.62
6335,1473152718,5.9.2016,23:05:18,30.43,57,2.22,48,180.05,5.62
6336,1473152421,5.9.2016,23:00:21,30.43,60,2.21,48,147.02,7.87
6337,1473152121,5.9.2016,22:55:21,30.43,58,2.31,48,172.06,3.37
6338,1473151823,5.9.2016,22:50:23,30.43,57,2.4,48,166.04,5.62
6339,1473151523,5.9.2016,22:45:23,30.43,55,2.58,48,158.75,4.5
6340,1473151221,5.9.2016,22:40:21,30.43,58,2.9,48,139.1,3.37
6341,1473150923,5.9.2016,22:35:23,30.43,60,2.14,48,158.98,5.62
6342,1473150622,5.9.2016,22:30:22,30.43,62,2.46,48,157.86,5.62
6343,1473150327,5.9.2016,22:25:27,30.43,62,2.15,49,146.59,6.75
6344,1473150020,5.9.2016,22:20:20,30.43,61,2.15,49,120.31,3.37
6345,1473149723,5.9.2016,22:15:23,30.43,60,2.32,49,167.48,1.12
6346,1473149422,5.9.2016,22:10:22,30.43,61,2.06,49,170.16,6.75
6347,1473149124,5.9.2016,22:05:24,30.43,60,2.23,48,152.18,4.5
6348,1473148821,5.9.2016,22:00:21,30.43,58,2.11,48,162.86,7.87
6349,1473148522,5.9.2016,21:55:22,30.43,63,2.53,49,159.97,2.25
6350,1473148219,5.9.2016,21:50:19,30.43,64,3.04,49,171.96,7.87
6351,1473147922,5.9.2016,21:45:22,30.43,61,2.81,49,158.3,5.62
6352,1473147618,5.9.2016,21:40:18,30.43,62,3.32,50,154.46,6.75
6353,1473147319,5.9.2016,21:35:19,30.43,60,3.07,50,124.85,2.25
6354,1473147023,5.9.2016,21:30:23,30.43,49,3.04,49,94.6,3.37
6355,1473146720,5.9.2016,21:25:20,30.43,65,3.08,49,159.21,4.5
6356,1473146426,5.9.2016,21:20:26,30.43,67,2.97,49,160.7,9
6357,1473146121,5.9.2016,21:15:21,30.43,67,2.95,49,136.64,5.62
6358,1473145823,5.9.2016,21:10:23,30.43,64,2.84,49,166,5.62
6359,1473145519,5.9.2016,21:05:19,30.43,71,2.12,49,159.43,6.75
6360,1473145219,5.9.2016,21:00:19,30.43,65,2.37,49,154.73,3.37
6361,1473144919,5.9.2016,20:55:19,30.43,66,2.07,49,143.94,3.37
6362,1473144620,5.9.2016,20:50:20,30.42,65,2.01,49,160.79,4.5
6363,1473144321,5.9.2016,20:45:21,30.42,69,1.95,49,155.59,4.5
6364,1473144019,5.9.2016,20:40:19,30.42,71,2.03,49,160.59,2.25
6365,1473143723,5.9.2016,20:35:23,30.42,78,2.25,48,159.8,4.5
6366,1473143419,5.9.2016,20:30:19,30.42,83,2.24,48,124.68,3.37
6367,1473143122,5.9.2016,20:25:22,30.42,90,1.97,48,121.68,1.12
6368,1473142823,5.9.2016,20:20:23,30.42,98,2.1,48,119.36,6.75
6369,1473142521,5.9.2016,20:15:21,30.41,99,2.01,48,162.2,3.37
6370,1473142223,5.9.2016,20:10:23,30.41,100,2.23,49,111.02,4.5
6371,1473141920,5.9.2016,20:05:20,30.41,100,2.01,49,136.64,4.5
6372,1473141625,5.9.2016,20:00:25,30.41,100,2.2,49,117.27,2.25
6373,1473141321,5.9.2016,19:55:21,30.41,100,2.27,49,77.88,4.5
6374,1473141023,5.9.2016,19:50:23,30.41,99,2.21,49,86.71,3.37
6375,1473140722,5.9.2016,19:45:22,30.41,100,2.36,50,86.69,2.25
6376,1473140420,5.9.2016,19:40:20,30.41,100,2.23,51,164.88,4.5
6377,1473140121,5.9.2016,19:35:21,30.41,100,2.42,51,117.27,2.25
6378,1473139819,5.9.2016,19:30:19,30.41,100,2.44,51,79.87,3.37
6379,1473139524,5.9.2016,19:25:24,30.41,100,2.49,52,73.31,3.37
6380,1473139218,5.9.2016,19:20:18,30.41,100,2.4,52,73.02,2.25
6381,1473138919,5.9.2016,19:15:19,30.41,100,2.7,53,56.36,2.25
6382,1473138625,5.9.2016,19:10:25,30.41,101,2.29,53,77.3,1.12
6383,1473138304,5.9.2016,19:05:04,30.41,101,3.31,53,78.12,1.12
6384,1473138003,5.9.2016,19:00:03,30.41,101,2.53,53,77.7,1.12
6385,1473137704,5.9.2016,18:55:04,30.41,100,2.64,53,77.77,1.12
6386,1473137404,5.9.2016,18:50:04,30.41,100,2.66,52,63.15,0
6387,1473137108,5.9.2016,18:45:08,30.41,100,2.74,52,81.67,2.25
6388,1473136809,5.9.2016,18:40:09,30.41,100,2.98,52,130.03,2.25
6389,1473136509,5.9.2016,18:35:09,30.41,99,3.86,52,47.88,0
6390,1473136204,5.9.2016,18:30:04,30.4,99,5.4,53,27.61,2.25
6391,1473135906,5.9.2016,18:25:06,30.4,99,5.7,53,39.54,3.37
6392,1473135603,5.9.2016,18:20:03,30.4,99,8.6,53,20.79,2.25
6393,1473135308,5.9.2016,18:15:08,30.4,99,12.41,54,5.88,3.37
6394,1473135006,5.9.2016,18:10:06,30.4,98,13.8,54,28.16,3.37
6395,1473134705,5.9.2016,18:05:05,30.4,98,19.85,54,335.46,2.25
6396,1473134403,5.9.2016,18:00:03,30.4,98,28.89,55,340.47,1.12
6397,1473134103,5.9.2016,17:55:03,30.4,97,19.3,55,1.22,1.12
6398,1473133808,5.9.2016,17:50:08,30.4,97,28.9,56,1.05,4.5
6399,1473133505,5.9.2016,17:45:05,30.4,95,69.48,56,352.99,3.37
6400,1473133209,5.9.2016,17:40:09,30.4,96,100.54,57,356.51,3.37
6401,1473132903,5.9.2016,17:35:03,30.4,97,183.01,57,326.66,4.5
6402,1473132606,5.9.2016,17:30:06,30.39,97,214.8,56,267.36,3.37
6403,1473132304,5.9.2016,17:25:04,30.4,97,199.17,56,51.5,1.12
6404,1473132005,5.9.2016,17:20:05,30.4,96,77.75,56,358.66,1.12
6405,1473131702,5.9.2016,17:15:02,30.4,96,249.42,57,351.7,3.37
6406,1473131403,5.9.2016,17:10:03,30.4,96,260.16,57,14.94,3.37
6407,1473131103,5.9.2016,17:05:03,30.4,96,155.72,56,1.09,1.12
6408,1473130806,5.9.2016,17:00:06,30.4,96,200.86,56,37.29,3.37
6409,1473130507,5.9.2016,16:55:07,30.4,95,121.77,56,33.01,1.12
6410,1473130207,5.9.2016,16:50:07,30.4,93,128.43,57,335.51,4.5
6411,1473129904,5.9.2016,16:45:04,30.4,92,167.58,58,1.39,7.87
6412,1473129607,5.9.2016,16:40:07,30.4,92,460.3,58,344.02,2.25
6413,1473129303,5.9.2016,16:35:03,30.4,91,265.4,59,335.72,1.12
6414,1473129003,5.9.2016,16:30:03,30.4,89,138.54,59,346.82,3.37
6415,1473128702,5.9.2016,16:25:02,30.4,89,313.54,60,358.14,9
6416,1473128403,5.9.2016,16:20:03,30.4,91,206.02,60,308.14,6.75
6417,1473128109,5.9.2016,16:15:09,30.4,89,278.73,59,350.98,4.5
6418,1473127806,5.9.2016,16:10:06,30.4,90,261.55,60,343.98,6.75
6419,1473127507,5.9.2016,16:05:07,30.4,92,295.9,59,323.36,7.87
6420,1473127205,5.9.2016,16:00:05,30.4,92,235.97,59,339.9,7.87
6421,1473126904,5.9.2016,15:55:04,30.4,92,274.33,59,335.69,5.62
6422,1473126604,5.9.2016,15:50:04,30.4,92,782.34,59,358.7,6.75
6423,1473126304,5.9.2016,15:45:04,30.4,92,498.57,58,356.63,3.37
6424,1473126002,5.9.2016,15:40:02,30.4,94,891.81,58,40.29,3.37
6425,1473125702,5.9.2016,15:35:02,30.4,92,342.9,58,355.6,3.37
6426,1473125408,5.9.2016,15:30:08,30.4,93,432.97,59,341.49,2.25
6427,1473125108,5.9.2016,15:25:08,30.4,91,436,59,3.23,3.37
6428,1473124805,5.9.2016,15:20:05,30.4,91,417.58,59,357.66,6.75
6429,1473124503,5.9.2016,15:15:03,30.4,92,536.21,59,343.55,6.75
6430,1473124206,5.9.2016,15:10:06,30.4,91,611.49,60,329.84,3.37
6431,1473123906,5.9.2016,15:05:06,30.41,91,669.09,60,335.78,9
6432,1473123608,5.9.2016,15:00:08,30.41,92,1003.99,60,351.4,5.62
6433,1473123305,5.9.2016,14:55:05,30.4,93,789.48,59,359.1,5.62
6434,1473123004,5.9.2016,14:50:04,30.41,92,674.18,59,0.66,6.75
6435,1473122704,5.9.2016,14:45:04,30.41,91,400.64,59,343.11,1.12
6436,1473122406,5.9.2016,14:40:06,30.41,90,330.78,60,20.3,3.37
6437,1473122104,5.9.2016,14:35:04,30.41,88,449.05,61,7.69,3.37
6438,1473121804,5.9.2016,14:30:04,30.41,88,759.98,61,357.87,6.75
6439,1473121506,5.9.2016,14:25:06,30.41,89,961.28,60,347.65,10.12
6440,1473121205,5.9.2016,14:20:05,30.41,91,562.24,60,335.52,4.5
6441,1473120904,5.9.2016,14:15:04,30.41,90,1254.94,60,0.84,2.25
6442,1473120603,5.9.2016,14:10:03,30.41,90,757.11,60,335.51,9
6443,1473120312,5.9.2016,14:05:12,30.41,90,635.99,60,36.46,2.25
6444,1473120006,5.9.2016,14:00:06,30.41,89,1104.42,61,2.08,6.75
6445,1473119704,5.9.2016,13:55:04,30.41,89,399.37,62,34.19,11.25
6446,1473119403,5.9.2016,13:50:03,30.42,86,326.89,63,352.57,7.87
6447,1473119105,5.9.2016,13:45:05,30.41,79,612.87,63,6.03,1.12
6448,1473118804,5.9.2016,13:40:04,30.42,81,1264.07,64,358.72,10.12
6449,1473118506,5.9.2016,13:35:06,30.42,82,1102.97,64,358.64,3.37
6450,1473118207,5.9.2016,13:30:07,30.42,82,1067.42,64,334.04,6.75
6451,1473117906,5.9.2016,13:25:06,30.42,75,1035.15,64,328.19,10.12
6452,1473117605,5.9.2016,13:20:05,30.42,69,1051.18,64,312.89,6.75
6453,1473117308,5.9.2016,13:15:08,30.42,71,1064.99,64,317.56,9
6454,1473117005,5.9.2016,13:10:05,30.42,73,1045.39,64,301.05,9
6455,1473116703,5.9.2016,13:05:03,30.42,67,1049.51,63,358,4.5
6456,1473116402,5.9.2016,13:00:02,30.43,70,1056.3,64,324.73,9
6457,1473116105,5.9.2016,12:55:05,30.43,67,1063.15,64,331.74,9
6458,1473115805,5.9.2016,12:50:05,30.43,67,1067.19,63,305.68,6.75
6459,1473115504,5.9.2016,12:45:04,30.43,67,1067.92,64,296.87,11.25
6460,1473115204,5.9.2016,12:40:04,30.43,66,1073.58,64,313.94,9
6461,1473114903,5.9.2016,12:35:03,30.43,67,1073.56,64,301.67,6.75
6462,1473114605,5.9.2016,12:30:05,30.43,66,1069.75,63,300.47,6.75
6463,1473114303,5.9.2016,12:25:03,30.43,67,1072.92,63,330.27,7.87
6464,1473113707,5.9.2016,12:15:07,30.43,67,1072.67,63,316.06,7.87
6465,1473113409,5.9.2016,12:10:09,30.44,65,1071.92,63,311.36,7.87
6466,1473113106,5.9.2016,12:05:06,30.44,66,1069.88,63,323.33,6.75
6467,1473112809,5.9.2016,12:00:09,30.44,65,1067.61,63,307.86,11.25
6468,1473112503,5.9.2016,11:55:03,30.44,63,1064.63,63,316.05,7.87
6469,1473112202,5.9.2016,11:50:02,30.44,67,1062.72,63,340.81,7.87
6470,1473111904,5.9.2016,11:45:04,30.44,71,1057.8,63,276.35,6.75
6471,1473111603,5.9.2016,11:40:03,30.44,64,1054.64,62,301.39,9
6472,1473111305,5.9.2016,11:35:05,30.44,73,1048.61,62,319.05,10.12
6473,1473111005,5.9.2016,11:30:05,30.44,70,1044.18,62,305.68,10.12
6474,1473110709,5.9.2016,11:25:09,30.44,68,1039.76,62,260.01,11.25
6475,1473110406,5.9.2016,11:20:06,30.45,60,1036.12,62,309.53,6.75
6476,1473110110,5.9.2016,11:15:10,30.45,67,1028.58,62,322.08,7.87
6477,1473109806,5.9.2016,11:10:06,30.45,63,1020.18,62,335.62,6.75
6478,1473109504,5.9.2016,11:05:04,30.45,70,1012.25,62,323.51,9
6479,1473109204,5.9.2016,11:00:04,30.45,69,1005.56,62,324.37,9
6480,1473108902,5.9.2016,10:55:02,30.45,69,996.12,61,330.18,5.62
6481,1473108608,5.9.2016,10:50:08,30.45,59,991.02,62,323.53,11.25
6482,1473108310,5.9.2016,10:45:10,30.45,68,979.73,61,308.97,9
6483,1473108004,5.9.2016,10:40:04,30.45,76,966.72,61,339.52,7.87
6484,1473107706,5.9.2016,10:35:06,30.45,75,956.43,61,284.3,7.87
6485,1473107411,5.9.2016,10:30:11,30.45,65,949.43,61,270.7,6.75
6486,1473106806,5.9.2016,10:20:06,30.45,70,926.04,60,302.54,9
6487,1473106502,5.9.2016,10:15:02,30.45,73,911.03,60,276.2,11.25
6488,1473106203,5.9.2016,10:10:03,30.45,75,899.71,60,287.21,10.12
6489,1473105905,5.9.2016,10:05:05,30.45,74,884.26,60,314.86,10.12
6490,1473105603,5.9.2016,10:00:03,30.45,75,872.42,59,299.32,7.87
6491,1473105307,5.9.2016,9:55:07,30.45,78,859.81,59,299.54,11.25
